Id,AnlagenbetreiberId,AnlagenbetreiberMaStRNummer,AnlagenbetreiberName,BetriebsStatusId,BetriebsStatusName,DatumLetzteAktualisierung,EinheitMeldeDatum,EinheitName,InbetriebnahmeDatum,MaStRNummer,PersonenArtId,Typ,Ort,Plz,AnzahlSolarModule,Bruttoleistung,EnergietraegerName,Flurstueck,IsAnonymisiert,IsPilotwindanlage,LokationId,Nettonennleistung
5226893,3478631,ABR900105293539,,35,In Betrieb,2023-01-20,2022-08-05,,2022-09-28,SEE979766681108,518,1,Münster,48167,22,7.92,Solare Strahlungsenergie,,True,,5054673,7.0
5222153,3486093,ABR970708500068,,35,In Betrieb,2022-08-04,2022-08-04,,2022-08-04,SEE989417759384,518,1,Münster,48165,2,0.79,Solare Strahlungsenergie,,True,,5050527,0.6
5224284,3487446,ABR975101857863,,35,In Betrieb,2023-01-17,2022-08-04,,2022-08-22,SEE952798875943,518,1,Münster,48157,17,6.29,Solare Strahlungsenergie,,True,,5052383,6.29
5218748,3483961,ABR940962477628,,35,In Betrieb,2022-08-03,2022-08-03,,2022-07-29,SEE953347794487,518,1,Münster,48155,2,0.72,Solare Strahlungsenergie,,True,,5047416,0.6
5220320,3484901,ABR997882655926,,35,In Betrieb,2023-07-18,2022-08-03,,2022-11-02,SEE902522446628,518,1,Münster,48151,19,7.125,Solare Strahlungsenergie,,True,,5048815,7.0
5221505,3485655,ABR960641972244,,35,In Betrieb,2023-02-15,2022-08-03,,2022-07-27,SEE925004841919,518,1,Münster,48167,12,4.56,Solare Strahlungsenergie,,True,,5049883,4.0
5217407,3483054,ABR959445698375,,35,In Betrieb,2023-06-19,2022-08-02,,2022-08-01,SEE940491613986,518,1,Münster,48167,22,8.36,Solare Strahlungsenergie,,True,,5046211,6.6
5218378,3483682,ABR982046220997,,35,In Betrieb,2023-01-27,2022-08-02,,2022-08-01,SEE906680180967,518,1,Münster,48165,25,9.88,Solare Strahlungsenergie,,True,,5047097,9.88
5218440,3483734,ABR995201593652,,35,In Betrieb,2023-01-17,2022-08-02,,2022-09-19,SEE959152772139,518,1,Münster,48153,2,0.79,Solare Strahlungsenergie,,True,,5047142,0.6
5213025,3480159,ABR930638368060,,35,In Betrieb,2023-01-17,2022-08-01,,2022-08-01,SEE921449694455,518,1,Münster,48161,36,11.7,Solare Strahlungsenergie,,True,,5042360,11.7
5213667,3480565,ABR965334682929,,35,In Betrieb,2023-11-13,2022-08-01,,2022-06-14,SEE936847985555,518,1,Münster,48163,27,9.855,Solare Strahlungsenergie,,True,,5042947,9.855
5215375,3481704,ABR995424579846,,35,In Betrieb,2023-01-17,2022-08-01,,2022-09-12,SEE958871323622,518,1,Münster,48159,22,7.26,Solare Strahlungsenergie,,True,,5044452,6.0
5215494,3459955,ABR966345147414,,35,In Betrieb,2024-09-24,2022-08-01,,2022-05-30,SEE953547657643,518,1,Münster,48157,10,4.25,Solare Strahlungsenergie,,True,,5044578,4.25
5212189,1010382,ABR935738905542,,35,In Betrieb,2023-01-09,2022-07-31,,2022-10-10,SEE922134204478,518,1,Münster,48165,1,0.37,Solare Strahlungsenergie,,True,,5041623,0.3
5210989,3448745,ABR985817278050,,35,In Betrieb,2023-01-12,2022-07-30,,2022-06-30,SEE922247693268,518,1,Münster,48167,28,10.64,Solare Strahlungsenergie,,True,,5040583,8.0
5210415,3478184,ABR914099293130,,35,In Betrieb,2022-07-29,2022-07-29,,2022-06-14,SEE957002634019,518,1,Münster,48165,58,20.88,Solare Strahlungsenergie,,True,,5040099,17.0
5208315,2539177,ABR977276015048,,35,In Betrieb,2023-01-13,2022-07-28,,2022-06-30,SEE979486847662,518,1,Münster,48167,27,10.26,Solare Strahlungsenergie,,True,,5038244,8.0
5166168,3428170,ABR963524776618,,35,In Betrieb,2023-06-15,2022-07-27,,2023-02-10,SEE926777907871,518,1,Münster,48155,21,6.72,Solare Strahlungsenergie,,True,,5035564,4.6
5204463,3474474,ABR965299717537,,35,In Betrieb,2023-02-07,2022-07-27,,2022-08-29,SEE906508853660,518,1,Münster,48161,24,9.84,Solare Strahlungsenergie,,True,,5034934,9.84
5205372,3475017,ABR924556280139,,35,In Betrieb,2023-02-07,2022-07-27,,2022-04-28,SEE994739714294,518,1,Münster,48167,51,20.4,Solare Strahlungsenergie,,True,,5035696,18.0
5205414,3473028,ABR980277068722,,35,In Betrieb,2022-07-27,2022-07-27,,/Date(-118108800000)/,SEE915951546920,518,1,Münster,48165,23,7.36,Solare Strahlungsenergie,,True,,5035854,7.2
5205663,3346799,ABR970262012472,,35,In Betrieb,2023-01-29,2022-07-27,,2022-07-27,SEE996281193466,518,1,Münster,48161,16,5.92,Solare Strahlungsenergie,,True,,5036035,5.92
5205960,3475351,ABR935396702934,,35,In Betrieb,2023-07-11,2022-07-27,,2022-06-01,SEE962441064105,518,1,Münster,48167,2,0.83,Solare Strahlungsenergie,,True,,5036261,0.6
5206293,3475571,ABR974269229390,,35,In Betrieb,2023-01-19,2022-07-27,,2022-07-22,SEE954040100278,518,1,Münster,48167,57,21.66,Solare Strahlungsenergie,,True,,5036553,16.0
5202629,3472459,ABR954413807438,,35,In Betrieb,2023-02-07,2022-07-26,,2022-07-19,SEE954484719890,518,1,Münster,48165,18,6.84,Solare Strahlungsenergie,,True,,5033405,6.0
5203404,3473668,ABR952199961603,,35,In Betrieb,2023-03-17,2022-07-26,,2022-07-18,SEE911852324766,518,1,Münster,48167,20,7.6,Solare Strahlungsenergie,,True,,5034056,6.0
5203935,3474083,ABR944997483562,,35,In Betrieb,2023-01-20,2022-07-26,,2012-09-28,SEE937155759371,518,1,Münster,48147,12,3.12,Solare Strahlungsenergie,,True,,5034469,3.0
5199995,3471525,ABR970132343248,,35,In Betrieb,2023-01-09,2022-07-25,,2022-07-21,SEE907538427722,518,1,Münster,48167,20,7.4,Solare Strahlungsenergie,,True,,5031078,7.0
5200568,3471910,ABR986731546393,,35,In Betrieb,2023-09-18,2022-07-25,,2022-06-30,SEE975595736163,518,1,Münster,48161,270,99.9,Solare Strahlungsenergie,,False,,5031569,99.9
5201198,3379311,ABR972060756800,,35,In Betrieb,2023-02-07,2022-07-25,,2022-07-25,SEE941052437072,518,1,Münster,48157,14,4.13,Solare Strahlungsenergie,,True,,5032134,3.0
5195926,3468633,ABR952512602602,,35,In Betrieb,2023-01-30,2022-07-24,,2011-11-04,SEE940225854333,518,1,Münster,48163,50,9.5,Solare Strahlungsenergie,,True,,5029224,9.2
5198323,3470402,ABR996494842526,,35,In Betrieb,2023-01-12,2022-07-24,,2022-05-13,SEE904589277115,518,1,Münster,48161,45,14.62,Solare Strahlungsenergie,,True,,5029636,14.62
5198646,3470670,ABR945635481421,,35,In Betrieb,2023-01-10,2022-07-24,,2022-06-21,SEE907144819904,518,1,Münster,48167,15,5.325,Solare Strahlungsenergie,,True,,5029834,4.6
5197406,3469736,ABR921243195035,,35,In Betrieb,2023-02-03,2022-07-23,,2022-04-12,SEE903378279699,518,1,Münster,48161,20,6.7,Solare Strahlungsenergie,,True,,5028756,6.0
5196671,3468721,ABR940969145322,,35,In Betrieb,2022-07-22,2022-07-22,,2022-07-18,SEE912251314808,518,1,Münster,48167,28,9.94,Solare Strahlungsenergie,,True,,5028117,6.0
5196738,3469263,ABR909809587135,,35,In Betrieb,2023-01-09,2022-07-22,,2022-06-21,SEE945520589096,518,1,Münster,48157,29,10.44,Solare Strahlungsenergie,,True,,5028165,10.0
4999499,3342677,ABR992346720868,,35,In Betrieb,2023-02-03,2022-07-21,,2022-07-21,SEE964024175529,518,1,Münster,48153,24,9.72,Solare Strahlungsenergie,,True,,5025798,9.72
5193340,3466832,ABR946368519504,,35,In Betrieb,2023-01-09,2022-07-21,,2022-06-27,SEE997949344374,518,1,Münster,48147,32,10.56,Solare Strahlungsenergie,,True,,5025232,10.0
5193863,3467355,ABR968057403642,,35,In Betrieb,2023-02-03,2022-07-21,,2022-07-14,SEE997235011362,518,1,Münster,48155,29,10.44,Solare Strahlungsenergie,,True,,5025587,10.0
5189946,1542604,ABR916952327648,,35,In Betrieb,2023-02-01,2022-07-20,,2022-03-25,SEE913000425158,518,1,Münster,48163,273,99.645,Solare Strahlungsenergie,,False,,5022257,99.645
5191238,3465651,ABR968279742871,,35,In Betrieb,2023-02-01,2022-07-20,,2022-07-20,SEE936408269506,518,1,Münster,48167,18,6.6,Solare Strahlungsenergie,,True,,5023348,6.6
5191588,3465837,ABR982765328875,,35,In Betrieb,2023-02-01,2022-07-20,,2022-07-18,SEE942623479071,518,1,Münster,48167,28,9.94,Solare Strahlungsenergie,,True,,5023676,8.0
5191607,3465849,ABR950378903970,,35,In Betrieb,2023-01-23,2022-07-20,,2022-07-20,SEE917199111199,518,1,Münster,48161,36,11.34,Solare Strahlungsenergie,,True,,5023622,10.0
5191674,1452006,ABR982981289615,,35,In Betrieb,2024-05-02,2022-07-20,,2022-05-20,SEE961703833107,518,1,Münster,48153,816,277.44,Solare Strahlungsenergie,,False,,5023683,220.0
5192395,3466428,ABR926493018059,,35,In Betrieb,2023-01-13,2022-07-20,,2022-07-19,SEE960391180937,518,1,Münster,48163,28,10.36,Solare Strahlungsenergie,,True,,5024312,10.0
5187731,3463467,ABR910448792880,,35,In Betrieb,2023-01-17,2022-07-19,,2022-07-15,SEE936247051188,518,1,Münster,48163,30,11.25,Solare Strahlungsenergie,,True,,5020283,10.0
5188151,3463729,ABR992557372344,,35,In Betrieb,2023-01-09,2022-07-19,,2022-07-22,SEE915641441412,518,1,Münster,48147,20,7.6,Solare Strahlungsenergie,,True,,5020688,7.0
5189084,3464297,ABR979612835402,,35,In Betrieb,2023-01-20,2022-07-19,,2020-04-27,SEE960318337406,518,1,Münster,48163,32,9.6,Solare Strahlungsenergie,,True,,5021478,8.0
5189644,3464672,ABR906286680113,,35,In Betrieb,2023-01-09,2022-07-19,,2022-06-09,SEE908845511326,518,1,Münster,48149,10,3.7,Solare Strahlungsenergie,,True,,5021940,3.0
5184371,3461191,ABR940200649732,,35,In Betrieb,2023-01-14,2022-07-18,,2022-07-18,SEE978226011967,518,1,Münster,48159,22,7.15,Solare Strahlungsenergie,,True,,5017287,7.15
5185078,3461650,ABR906925771134,,35,In Betrieb,2023-01-11,2022-07-18,,2022-06-30,SEE972269263529,518,1,Münster,48149,70,24.85,Solare Strahlungsenergie,,True,,5017952,20.0
5186453,3462562,ABR993981207165,,35,In Betrieb,2022-12-09,2022-07-18,,2022-05-19,SEE973213952872,518,1,Münster,48155,1,0.395,Solare Strahlungsenergie,,True,,5019144,0.36
5102995,3406421,ABR924453938522,,35,In Betrieb,2022-11-24,2022-07-17,,2022-07-07,SEE906921759112,518,1,Münster,48167,2,0.63,Solare Strahlungsenergie,,True,,5016569,0.6
5182488,3459704,ABR941317977084,,35,In Betrieb,2023-01-12,2022-07-16,,2022-07-01,SEE970387614391,518,1,Münster,48159,25,9.0,Solare Strahlungsenergie,,True,,5015611,8.0
5182530,3459732,ABR998128244775,,35,In Betrieb,2022-07-16,2022-07-16,,2022-07-15,SEE913428825912,518,1,Sendenhorst,48324,28,9.94,Solare Strahlungsenergie,,True,,5015657,9.94
5182688,3459850,ABR990351030590,,35,In Betrieb,2023-02-01,2022-07-16,,2022-06-21,SEE920171804668,518,1,Münster,48161,27,9.99,Solare Strahlungsenergie,,True,,5015785,9.2
5180914,3458637,ABR998606229638,,35,In Betrieb,2023-02-07,2022-07-15,,2022-06-14,SEE906596284100,518,1,Münster,48163,46,17.48,Solare Strahlungsenergie,,True,,5014172,17.48
5182413,3458224,ABR997129102008,,35,In Betrieb,2023-02-01,2022-07-15,,2022-06-21,SEE949444259004,518,1,Münster,48167,22,8.36,Solare Strahlungsenergie,,True,,5015563,6.0
5025787,3359472,ABR906076342702,,35,In Betrieb,2022-12-20,2022-07-14,,2022-05-13,SEE949257290089,518,1,Münster,48163,2,0.8,Solare Strahlungsenergie,,True,,5013282,0.6
5132670,3427087,ABR928094547211,,35,In Betrieb,2022-11-24,2022-07-14,,2022-07-05,SEE966311590916,518,1,Münster,48145,2,0.77,Solare Strahlungsenergie,,True,,5011665,0.6
5159100,3392451,ABR934561599409,,35,In Betrieb,2023-03-29,2022-07-13,,2022-07-13,SEE948875649842,518,1,Münster,48161,16,5.92,Solare Strahlungsenergie,,True,,5010910,5.92
5176234,3455579,ABR972426498566,,35,In Betrieb,2023-01-03,2022-07-13,,2022-08-01,SEE917256350332,518,1,Münster,48167,1,0.38,Solare Strahlungsenergie,,True,,5009949,0.3
5176471,3455733,ABR912097303042,,35,In Betrieb,2023-01-20,2022-07-13,,2022-06-13,SEE928029892560,518,1,Münster,48165,15,5.7,Solare Strahlungsenergie,,True,,5010121,5.5
4887273,2968889,ABR959146914903,,35,In Betrieb,2023-01-20,2022-07-12,,2011-11-04,SEE912381020068,518,1,Münster,48167,28,7.14,Solare Strahlungsenergie,,True,,5009046,7.0
5174586,3454460,ABR971447448505,,35,In Betrieb,2023-01-02,2022-07-12,,2022-07-19,SEE929556831541,518,1,Münster,48161,34,13.43,Solare Strahlungsenergie,,True,,5008435,13.0
5175168,3454838,ABR972249324677,,35,In Betrieb,2023-01-02,2022-07-12,,2022-06-07,SEE934317029952,518,1,Münster,48163,40,16.4,Solare Strahlungsenergie,,True,,5008954,12.0
5175292,2968889,ABR959146914903,,35,In Betrieb,2023-09-07,2022-07-12,,2022-06-24,SEE928517013224,518,1,Münster,48167,26,9.75,Solare Strahlungsenergie,,True,,5009069,9.75
5170251,3451639,ABR994691653945,,35,In Betrieb,2022-07-11,2022-07-11,,2022-06-22,SEE914127972105,518,1,Münster,48161,26,9.49,Solare Strahlungsenergie,,True,,5004528,9.49
5170354,3441564,ABR916433543468,,35,In Betrieb,2023-02-01,2022-07-11,,2022-06-13,SEE935914738490,518,1,Münster,48157,27,9.99,Solare Strahlungsenergie,,True,,5004621,9.2
5170891,3452075,ABR952401493908,,35,In Betrieb,2023-02-01,2022-07-11,,2022-06-27,SEE945800262398,518,1,Münster,48159,30,11.4,Solare Strahlungsenergie,,True,,5005092,8.8
5172547,3453147,ABR967538417048,,35,In Betrieb,2023-01-03,2022-07-11,,2022-06-30,SEE955516851953,517,1,Münster,48161,27,9.72,Solare Strahlungsenergie,,True,,5006602,9.72
5172742,3453310,ABR970816178418,,35,In Betrieb,2023-02-01,2022-07-11,,2022-05-31,SEE956612280708,518,1,Münster,48155,31,11.6,Solare Strahlungsenergie,,True,,5006778,11.6
5169551,3451103,ABR975600096107,,35,In Betrieb,2023-02-01,2022-07-10,,2022-02-18,SEE983295984920,518,1,Münster,48151,34,11.22,Solare Strahlungsenergie,,True,,5003955,10.0
5169646,3451174,ABR954911290732,,35,In Betrieb,2023-01-06,2022-07-10,,2022-06-28,SEE915643431206,518,1,Sendenhorst,48324,30,11.4,Solare Strahlungsenergie,,True,,5004007,11.4
5169861,3451368,ABR950181641052,,35,In Betrieb,2023-01-31,2022-07-10,,2022-06-17,SEE938019804473,518,1,Münster,48149,29,10.4,Solare Strahlungsenergie,,True,,5004191,10.0
5084361,3396183,ABR981943683324,,35,In Betrieb,2022-11-21,2022-07-09,,2022-06-17,SEE935795817512,518,1,Münster,48153,2,0.75,Solare Strahlungsenergie,,True,,5002943,0.6
5166282,3422436,ABR932083629697,,35,In Betrieb,2022-11-16,2022-07-08,,2022-07-01,SEE936965813594,518,1,Münster,48165,2,0.66,Solare Strahlungsenergie,,True,,5001083,0.6
5124828,3422138,ABR912217718077,,35,In Betrieb,2022-11-23,2022-07-07,,2022-07-06,SEE990387093187,518,1,Münster,48149,2,0.4,Solare Strahlungsenergie,,True,,5000668,0.35
5164099,3447472,ABR926937656908,,35,In Betrieb,2023-04-24,2022-07-07,,2022-06-03,SEE925486793201,518,1,Münster,48165,21,7.875,Solare Strahlungsenergie,,True,,4999150,7.875
5164198,3447478,ABR940681346571,,35,In Betrieb,2023-04-24,2022-07-07,,2022-06-30,SEE962914378401,518,1,Münster,48157,20,7.9,Solare Strahlungsenergie,,True,,4999173,7.9
5164563,3447701,ABR963597759747,,35,In Betrieb,2023-01-02,2022-07-07,,2022-07-13,SEE968790769371,518,1,Münster,48153,19,7.22,Solare Strahlungsenergie,,True,,4999519,7.0
5165440,3448318,ABR917640765841,,35,In Betrieb,2023-06-06,2022-07-07,,2022-07-18,SEE982916700468,518,1,Münster,48149,24,9.0,Solare Strahlungsenergie,,True,,5000281,9.0
5162417,3446358,ABR963739432422,,35,In Betrieb,2023-01-08,2022-07-06,,2022-08-16,SEE943182230837,518,1,Münster,48157,68,24.82,Solare Strahlungsenergie,,True,,4997479,20.0
5162449,3446396,ABR939116238864,,35,In Betrieb,2023-01-31,2022-07-06,,2022-07-14,SEE960267787826,518,1,Münster,48163,26,9.75,Solare Strahlungsenergie,,True,,4997467,9.75
5140917,3390284,ABR934148645659,,35,In Betrieb,2023-03-27,2022-07-05,,2022-07-04,SEE954893840581,518,1,Münster,48167,25,10.0,Solare Strahlungsenergie,,True,,4993459,10.0
5158120,2892870,ABR911477277652,,35,In Betrieb,2023-01-31,2022-07-05,,2017-09-01,SEE965720234107,517,1,Münster,48157,60,15.6,Solare Strahlungsenergie,,True,,4994082,12.5
5158739,2892870,ABR911477277652,,35,In Betrieb,2023-01-31,2022-07-05,,2022-06-29,SEE931312610369,517,1,Münster,48157,37,13.505,Solare Strahlungsenergie,,True,,4994082,10.0
5125471,3422606,ABR959313942203,,35,In Betrieb,2022-12-22,2022-07-04,,2022-07-04,SEE993345754441,518,1,Münster,48165,2,0.65,Solare Strahlungsenergie,,True,,4991562,0.6
5155459,3441933,ABR964183305379,,35,In Betrieb,2023-01-31,2022-07-04,,2022-07-14,SEE933369797185,518,1,Münster,48151,25,9.875,Solare Strahlungsenergie,,True,,4991145,9.875
5155978,3442237,ABR972293610054,,35,In Betrieb,2023-01-11,2022-07-04,,2022-06-22,SEE924390352047,518,1,Münster,48155,20,6.8,Solare Strahlungsenergie,,True,,4991660,5.0
5156025,3442278,ABR991536556133,,35,In Betrieb,2022-07-04,2022-07-04,,2022-07-04,SEE915397096935,518,1,Münster,48155,1,0.375,Solare Strahlungsenergie,,True,,4991647,0.3
5156879,3438708,ABR916384259814,,35,In Betrieb,2023-01-31,2022-07-04,,2022-05-02,SEE977070825676,518,1,Münster,48161,72,22.32,Solare Strahlungsenergie,,True,,4992415,18.7
5153888,3440823,ABR970351908327,,31,In Planung,2022-07-03,2022-07-03,,,SEE919157694027,518,1,Münster,48155,1,0.65,Solare Strahlungsenergie,,True,,,0.48
5154565,3441336,ABR993351030331,,35,In Betrieb,2022-07-03,2022-07-03,,2022-07-01,SEE945548123944,518,1,Münster,48167,2,0.57,Solare Strahlungsenergie,,True,,4990334,0.57
5154751,3393192,ABR912167892292,,35,In Betrieb,2023-02-07,2022-07-03,,2022-06-27,SEE998609227563,518,1,Münster,48163,24,9.24,Solare Strahlungsenergie,,True,,4990485,8.0
4947387,3309552,ABR912314574958,,35,In Betrieb,2023-03-07,2022-07-02,,2022-06-30,SEE938063247318,518,1,Münster,48159,2,0.75,Solare Strahlungsenergie,,True,,4988900,0.6
4947412,3309552,ABR912314574958,,35,In Betrieb,2023-03-07,2022-07-02,,2022-06-30,SEE960729903870,518,1,Münster,48159,1,0.375,Solare Strahlungsenergie,,True,,4988900,0.3
5153368,3440423,ABR936329751272,,35,In Betrieb,2023-01-31,2022-07-02,,2022-07-08,SEE913099266236,518,1,Münster,48161,16,6.4,Solare Strahlungsenergie,,True,,4989349,6.4
5150815,3438787,ABR951755777511,,35,In Betrieb,2023-01-02,2022-07-01,,2022-06-30,SEE963365360786,518,1,Münster,48159,20,7.2,Solare Strahlungsenergie,,True,,4987043,5.0
5151370,3439112,ABR908816771414,,35,In Betrieb,2023-01-04,2022-07-01,,2022-06-15,SEE919024982721,518,1,Münster,48161,25,9.88,Solare Strahlungsenergie,,True,,4987559,8.0
5148886,3437534,ABR977702115564,,35,In Betrieb,2022-06-30,2022-06-30,,2010-06-28,SEE912337594360,518,1,Münster,48157,34,6.63,Solare Strahlungsenergie,,True,,4985282,6.0
5146139,3435776,ABR948827727123,,35,In Betrieb,2022-12-30,2022-06-29,,2022-05-20,SEE925710965480,518,1,Münster,48167,22,8.8,Solare Strahlungsenergie,,True,,4982853,8.8
5147286,3436486,ABR921746347139,,35,In Betrieb,2022-12-30,2022-06-29,,2022-07-04,SEE987848188933,518,1,Münster,48147,31,11.78,Solare Strahlungsenergie,,True,,4983833,10.0
5147869,3430801,ABR968640015887,,35,In Betrieb,2023-02-07,2022-06-29,,2022-06-02,SEE997615978360,518,1,Münster,48159,27,9.99,Solare Strahlungsenergie,,True,,4984353,6.0
5070908,3293776,ABR961048711306,,35,In Betrieb,2023-01-03,2022-06-28,,2022-05-18,SEE968389204566,518,1,Münster,48145,10,3.25,Solare Strahlungsenergie,,True,,4981805,3.25
5078049,3392297,ABR971078354954,,35,In Betrieb,2022-12-30,2022-06-28,,2022-06-28,SEE991122191380,518,1,Münster,48145,14,5.46,Solare Strahlungsenergie,,True,,4980324,4.5
5131867,3399862,ABR948374902141,,35,In Betrieb,2023-01-27,2022-06-28,,2022-04-01,SEE988752814284,518,1,Münster,48149,30,9.9,Solare Strahlungsenergie,,True,,4980911,9.9
5143337,3433974,ABR996413595151,,35,In Betrieb,2023-01-28,2022-06-28,,2022-05-30,SEE960741188576,518,1,Münster,48161,40,15.0,Solare Strahlungsenergie,,True,,4980254,12.0
5143824,3434271,ABR918012338977,,35,In Betrieb,2023-01-27,2022-06-28,,2022-03-23,SEE912171314698,518,1,Münster,48151,25,10.25,Solare Strahlungsenergie,,True,,4980653,8.5
5144130,3399862,ABR948374902141,,35,In Betrieb,2023-01-28,2022-06-28,,2022-04-01,SEE953931427753,518,1,Münster,48149,9,2.97,Solare Strahlungsenergie,,True,,4980958,2.5
5144430,3434638,ABR963996318279,,35,In Betrieb,2023-01-27,2022-06-28,,2022-10-04,SEE957690478476,518,1,Münster,48161,24,8.76,Solare Strahlungsenergie,,True,,4981203,6.0
5140227,3432015,ABR936662903451,,35,In Betrieb,2022-12-29,2022-06-27,,2022-08-03,SEE940934816592,518,1,Münster,48163,23,8.51,Solare Strahlungsenergie,,True,,4977446,8.51
5141314,3432709,ABR950618393271,,35,In Betrieb,2023-01-03,2022-06-27,,2022-06-27,SEE914918105491,518,1,Münster,48159,20,7.3,Solare Strahlungsenergie,,True,,4978426,6.0
5141501,3404744,ABR956069119828,,35,In Betrieb,2023-05-25,2022-06-27,,2022-06-01,SEE999284313145,518,1,Münster,48147,14,5.6,Solare Strahlungsenergie,,True,,4978590,5.6
5142835,3433686,ABR986061959085,,35,In Betrieb,2023-03-08,2022-06-27,,2022-06-02,SEE906616658348,518,1,Münster,48163,21,7.77,Solare Strahlungsenergie,,True,,4979770,6.0
5139005,3431144,ABR971321592478,,35,In Betrieb,2023-02-21,2022-06-25,,2022-06-24,SEE956941948034,518,1,Münster,48167,18,6.57,Solare Strahlungsenergie,,True,,4976402,6.0
5134559,3428329,ABR997485846240,,35,In Betrieb,2022-12-29,2022-06-23,,2022-08-11,SEE902184215426,518,1,Münster,48161,22,8.14,Solare Strahlungsenergie,,True,,4972442,8.0
5135400,3428876,ABR921954943581,,35,In Betrieb,2022-11-23,2022-06-23,,2022-07-28,SEE981565708436,518,1,Münster,48163,2,0.7,Solare Strahlungsenergie,,True,,4973115,0.6
5135949,3429207,ABR984988490322,,35,In Betrieb,2022-12-29,2022-06-23,,2022-06-22,SEE965624806851,518,1,Münster,48163,18,6.57,Solare Strahlungsenergie,,True,,4973600,6.0
5131636,3426574,ABR962738043073,,35,In Betrieb,2023-01-17,2022-06-22,,2022-09-06,SEE930507303024,518,1,Münster,48165,24,8.88,Solare Strahlungsenergie,,True,,4969652,8.0
5133623,3427765,ABR953718377998,,35,In Betrieb,2023-01-27,2022-06-22,,2022-06-21,SEE936113254705,518,1,Münster,48167,24,9.12,Solare Strahlungsenergie,,True,,4971476,9.12
5128807,3424785,ABR932657387084,,35,In Betrieb,2023-01-12,2022-06-21,,2022-06-14,SEE985981175049,517,1,Münster,48167,46,16.33,Solare Strahlungsenergie,,True,,4967110,14.0
5128868,3424837,ABR913671182565,,35,In Betrieb,2023-01-14,2022-06-21,,2022-06-21,SEE989360593783,518,1,Münster,48165,41,13.53,Solare Strahlungsenergie,,True,,4967144,12.0
